Iteration,Algorithm,Resolution,ALPHA,GPU Time (ms),CPU Time (ms),PSNR (dB),SSIM
1503,DWT (Optimized),FHD,0.003,0.374784,174.227,65.4238,0.999878
1503,DWT (Optimized),FHD,0.004,0.372992,179.382,64.1536,0.999833
1503,DWT (Optimized),FHD,0.005,0.375328,168.61,63.1616,0.999785
1504,DWT (Optimized),FHD,0.006,0.374944,178.448,62.3622,0.999735
1504,DWT (Optimized),FHD,0.007,0.376256,214.721,61.6853,0.999684
1504,DWT (Optimized),FHD,0.008,0.374048,171.33,61.0988,0.999629
1504,DWT (Optimized),FHD,0.009,0.374368,185.451,60.5778,0.999573
1505,DWT (Optimized),FHD,0.01,0.374528,167.951,60.1169,0.999515
1505,DWT (Optimized),FHD,0.011,0.373408,174.686,59.6988,0.999454
1505,DWT (Optimized),FHD,0.012,0.375104,184.127,59.3131,0.999391
1505,DWT (Optimized),FHD,0.013,0.374144,176.988,58.9598,0.999327
1506,DWT (Optimized),FHD,0.014,0.373696,167.33,58.6311,0.99926
1506,DWT (Optimized),FHD,0.015,0.371776,181.797,58.3232,0.999191
1506,DWT (Optimized),FHD,0.016,0.373728,171.674,58.0376,0.999121
1506,DWT (Optimized),FHD,0.017,0.371456,179.949,57.7663,0.999048
1507,DWT (Optimized),FHD,0.018,0.374688,169.832,57.5112,0.998974
1507,DWT (Optimized),FHD,0.019,0.377984,184.187,57.2676,0.998897
1507,DWT (Optimized),FHD,0.02,0.374784,178.845,57.0336,0.998818
1507,DWT (Optimized),FHD,0.021,0.374272,183.218,56.8098,0.998736
1508,DWT (Optimized),FHD,0.022,0.376224,175.894,56.5934,0.998651
1508,DWT (Optimized),FHD,0.023,0.378752,174.469,56.3854,0.998564
1508,DWT (Optimized),FHD,0.024,0.37536,172.253,56.1826,0.998475
1508,DWT (Optimized),FHD,0.025,0.374688,176.406,55.9869,0.998383
1509,DWT (Optimized),FHD,0.026,0.374784,177.647,55.7963,0.998288
1509,DWT (Optimized),FHD,0.027,0.371744,187.063,55.6116,0.998191
1509,DWT (Optimized),FHD,0.028,0.376832,170.054,55.4327,0.998091
1509,DWT (Optimized),FHD,0.029,0.372736,180.928,55.2572,0.99799
1510,DWT (Optimized),FHD,0.03,0.373696,181.19,55.0863,0.997886
1510,DWT (Optimized),FHD,0.031,0.375136,169.051,54.9182,0.997778
1510,DWT (Optimized),FHD,0.032,0.372736,174.324,54.7558,0.997669
1510,DWT (Optimized),FHD,0.033,0.374848,170.879,54.5953,0.997557
1511,DWT (Optimized),FHD,0.034,0.37648,177.868,54.4373,0.997442
1511,DWT (Optimized),FHD,0.035,0.37888,175.31,54.2834,0.997324
1511,DWT (Optimized),FHD,0.036,0.374784,175.523,54.1331,0.997205
1511,DWT (Optimized),FHD,0.037,0.373344,170.164,53.9819,0.997081
1512,DWT (Optimized),FHD,0.038,0.375264,175.265,53.8351,0.996956
1512,DWT (Optimized),FHD,0.039,0.3784,172.675,53.6914,0.996828
1512,DWT (Optimized),FHD,0.04,0.378176,171.27,53.549,0.996697
1512,DWT (Optimized),FHD,0.041,0.373824,193.143,53.407,0.996563
1513,DWT (Optimized),FHD,0.042,0.371584,192.596,53.2673,0.996425
1513,DWT (Optimized),FHD,0.043,0.377856,178.573,53.1321,0.996287
1513,DWT (Optimized),FHD,0.044,0.37888,172.334,52.9958,0.996145
1513,DWT (Optimized),FHD,0.045,0.374784,170.661,52.8623,0.996
1514,DWT (Optimized),FHD,0.046,0.374784,190.095,52.7293,0.995851
1514,DWT (Optimized),FHD,0.047,0.372736,177.892,52.6004,0.995702
1514,DWT (Optimized),FHD,0.048,0.373056,259.565,52.4695,0.995546
1514,DWT (Optimized),FHD,0.049,0.373568,181.222,52.3418,0.99539
1515,DWT (Optimized),FHD,0.05,0.376832,189.939,52.2143,0.995229
1515,DWT (Optimized),FHD,0.051,0.372736,176.031,52.0891,0.995067
1515,DWT (Optimized),FHD,0.052,0.374784,180.54,51.9632,0.9949
1515,DWT (Optimized),FHD,0.053,0.37552,176.827,51.84,0.99473
1516,DWT (Optimized),FHD,0.054,0.376832,169.871,51.7177,0.994558
1516,DWT (Optimized),FHD,0.055,0.374112,172.455,51.5962,0.994383
1516,DWT (Optimized),FHD,0.056,0.387776,192.012,51.4752,0.994203
1516,DWT (Optimized),FHD,0.057,0.374752,185.93,51.3568,0.994022
1517,DWT (Optimized),FHD,0.058,0.374368,175.553,51.2396,0.993838
1517,DWT (Optimized),FHD,0.059,0.378432,180.624,51.1223,0.993649
1517,DWT (Optimized),FHD,0.06,0.373408,180.673,51.0071,0.993458
1517,DWT (Optimized),FHD,0.061,0.375232,174.688,50.893,0.993264
1518,DWT (Optimized),FHD,0.062,0.374784,170.54,50.7802,0.993067
1518,DWT (Optimized),FHD,0.0629999,0.374304,185.301,50.6683,0.992868
1518,DWT (Optimized),FHD,0.064,0.374784,188.76,50.5567,0.992665
1518,DWT (Optimized),FHD,0.065,0.374784,178.306,50.4487,0.992461
1519,DWT (Optimized),FHD,0.066,0.3776,186.651,50.3395,0.992252
1519,DWT (Optimized),FHD,0.067,0.374016,174.121,50.2305,0.992038
1519,DWT (Optimized),FHD,0.068,0.374592,178.158,50.1232,0.991821
1519,DWT (Optimized),FHD,0.069,0.374784,170.804,50.0188,0.991606
1520,DWT (Optimized),FHD,0.07,0.374784,174.115,49.915,0.991387
1520,DWT (Optimized),FHD,0.071,0.375104,182.981,49.8117,0.991164
1520,DWT (Optimized),FHD,0.072,0.374784,181.07,49.7103,0.99094
1520,DWT (Optimized),FHD,0.073,0.370912,188.368,49.6092,0.990712
1521,DWT (Optimized),FHD,0.074,0.376256,197.535,49.5088,0.990481
1521,DWT (Optimized),FHD,0.075,0.373856,174.704,49.4097,0.990246
1521,DWT (Optimized),FHD,0.076,0.371104,169.643,49.3111,0.990007
1521,DWT (Optimized),FHD,0.077,0.374784,171.06,49.2133,0.989765
1522,DWT (Optimized),FHD,0.078,0.37216,171.114,49.1172,0.989523
1522,DWT (Optimized),FHD,0.079,0.37456,175.471,49.0213,0.989277
1522,DWT (Optimized),FHD,0.08,0.373088,168.152,48.9263,0.989029
1522,DWT (Optimized),FHD,0.081,0.374304,177.697,48.8344,0.988782
1523,DWT (Optimized),FHD,0.082,0.38848,188.277,48.7414,0.988529
1523,DWT (Optimized),FHD,0.083,0.372352,169.827,48.6498,0.988273
1523,DWT (Optimized),FHD,0.084,0.375232,171.646,48.5592,0.988015
1523,DWT (Optimized),FHD,0.085,0.37408,177.165,48.4681,0.98775
1524,DWT (Optimized),FHD,0.086,0.377632,176.403,48.3792,0.987488
1524,DWT (Optimized),FHD,0.087,0.372736,174.882,48.2903,0.98722
1524,DWT (Optimized),FHD,0.088,0.373344,168.821,48.2031,0.986951
1524,DWT (Optimized),FHD,0.089,0.374784,173.419,48.1165,0.986678
1525,DWT (Optimized),FHD,0.09,0.380928,176.72,48.0307,0.986405
1525,DWT (Optimized),FHD,0.091,0.374592,179.168,47.9451,0.986128
1525,DWT (Optimized),FHD,0.092,0.372736,171.551,47.8601,0.985847
1525,DWT (Optimized),FHD,0.093,0.371936,175.028,47.7761,0.985563
1526,DWT (Optimized),FHD,0.094,0.377088,176.26,47.693,0.985279
1526,DWT (Optimized),FHD,0.095,0.37104,173.951,47.6109,0.984992
1526,DWT (Optimized),FHD,0.096,0.393216,182.587,47.5289,0.984701
1526,DWT (Optimized),FHD,0.097,0.373312,170.672,47.447,0.984405
1527,DWT (Optimized),FHD,0.098,0.373312,169.7,47.3669,0.984112
1527,DWT (Optimized),FHD,0.099,0.370912,175.817,47.2874,0.983813
1527,DWT (Optimized),FHD,0.1,0.37424,181.238,47.2079,0.983512
1527,DWT (Optimized),FHD,0.101,0.374368,171.224,47.1295,0.983209
1528,DWT (Optimized),FHD,0.102,0.372032,179.98,47.0525,0.982905
1528,DWT (Optimized),FHD,0.103,0.374784,175.855,46.9752,0.982597
1528,DWT (Optimized),FHD,0.104,0.371712,177.933,46.8996,0.982291
1528,DWT (Optimized),FHD,0.105,0.376576,175.621,46.8225,0.981974
1529,DWT (Optimized),FHD,0.106,0.376832,180.38,46.7482,0.981662
1529,DWT (Optimized),FHD,0.107,0.372768,176.455,46.6737,0.981346
1529,DWT (Optimized),FHD,0.108,0.3736,174.583,46.5995,0.981024
1529,DWT (Optimized),FHD,0.109,0.374048,169.502,46.5261,0.980702
1530,DWT (Optimized),FHD,0.11,0.374784,179.086,46.4535,0.98038
1530,DWT (Optimized),FHD,0.111,0.84784,173.976,46.3814,0.980053
1530,DWT (Optimized),FHD,0.112,0.372768,176.222,46.3103,0.979727
1530,DWT (Optimized),FHD,0.113,0.377408,168.432,46.2394,0.979396
1531,DWT (Optimized),FHD,0.114,0.377952,183.653,46.1685,0.979062
1531,DWT (Optimized),FHD,0.115,0.374752,170.531,46.0988,0.978727
1531,DWT (Optimized),FHD,0.116,0.375488,169.999,46.0299,0.978391
1531,DWT (Optimized),FHD,0.117,0.373216,177.683,45.9603,0.978051
1532,DWT (Optimized),FHD,0.118,0.37392,178.659,45.892,0.97771
1532,DWT (Optimized),FHD,0.119,0.37344,175.442,45.8237,0.977363
1532,DWT (Optimized),FHD,0.12,0.373792,176.047,45.7559,0.977013
1532,DWT (Optimized),FHD,0.121,0.372864,172.721,45.6885,0.976662
1533,DWT (Optimized),FHD,0.122,0.384448,175.39,45.6215,0.976311
1533,DWT (Optimized),FHD,0.123,0.374784,177.75,45.5561,0.975961
1533,DWT (Optimized),FHD,0.124,0.377952,167.974,45.4902,0.975604
1533,DWT (Optimized),FHD,0.125,0.383264,178.498,45.425,0.975246
1534,DWT (Optimized),FHD,0.126,0.374816,173.251,45.3595,0.974881
1534,DWT (Optimized),FHD,0.127,0.374784,167.021,45.295,0.974519
1534,DWT (Optimized),FHD,0.128,0.37328,179.064,45.2311,0.974155
1534,DWT (Optimized),FHD,0.129,0.385504,174.942,45.1671,0.973784
1535,DWT (Optimized),FHD,0.13,0.377376,167.384,45.1039,0.973414
1535,DWT (Optimized),FHD,0.131,0.374784,172.56,45.0415,0.973045
1535,DWT (Optimized),FHD,0.132,0.385568,169.736,44.9801,0.972675
1535,DWT (Optimized),FHD,0.133,0.374848,165.674,44.9185,0.9723
1536,DWT (Optimized),FHD,0.134,0.376832,174.308,44.8564,0.971918
1536,DWT (Optimized),FHD,0.135,0.37472,178.135,44.795,0.971536
1536,DWT (Optimized),FHD,0.136,0.378816,175.893,44.735,0.971156
1536,DWT (Optimized),FHD,0.137,0.372672,180.578,44.6756,0.970778
1537,DWT (Optimized),FHD,0.138,0.373536,186.939,44.6165,0.970396
1537,DWT (Optimized),FHD,0.139,0.3808,174.757,44.5567,0.970007
1537,DWT (Optimized),FHD,0.14,0.374912,180.056,44.4973,0.969615
1537,DWT (Optimized),FHD,0.141,0.373632,174.19,44.438,0.969219
1538,DWT (Optimized),FHD,0.142,0.37712,170.668,44.3802,0.968828
1538,DWT (Optimized),FHD,0.143,0.372736,171.003,44.3224,0.968433
1538,DWT (Optimized),FHD,0.144,0.375232,174.961,44.2654,0.968041
1538,DWT (Optimized),FHD,0.145,0.373504,171.502,44.2085,0.967643
1539,DWT (Optimized),FHD,0.146,0.373152,179.281,44.152,0.967245
1539,DWT (Optimized),FHD,0.147,0.375968,169.947,44.0964,0.966845
1539,DWT (Optimized),FHD,0.148,0.373472,172.004,44.0402,0.966441
1539,DWT (Optimized),FHD,0.149,0.375296,173.496,43.9851,0.966038
1540,DWT (Optimized),FHD,0.15,0.376032,181.168,43.9296,0.965629
1540,DWT (Optimized),FHD,0.151,0.376864,177.112,43.8742,0.965218
1540,DWT (Optimized),FHD,0.152,0.372736,186.074,43.8185,0.964799
1540,DWT (Optimized),FHD,0.153,0.375136,172.593,43.7645,0.964389
1541,DWT (Optimized),FHD,0.154,0.378144,172.608,43.7102,0.963972
1541,DWT (Optimized),FHD,0.155,0.3768,181.186,43.656,0.96355
1541,DWT (Optimized),FHD,0.156,0.375712,178.4,43.6025,0.96313
1541,DWT (Optimized),FHD,0.157,0.373664,185.272,43.5498,0.962711
1542,DWT (Optimized),FHD,0.158,0.3736,180.931,43.497,0.96229
1542,DWT (Optimized),FHD,0.159,0.374784,180.556,43.4447,0.961866
1542,DWT (Optimized),FHD,0.16,0.378464,167.385,43.392,0.961437
1542,DWT (Optimized),FHD,0.161,0.372736,178.133,43.3398,0.961006
1543,DWT (Optimized),FHD,0.162,0.376832,169.963,43.2883,0.960578
1543,DWT (Optimized),FHD,0.163,0.372736,172.356,43.2375,0.960151
1543,DWT (Optimized),FHD,0.164,0.371968,176.217,43.1871,0.959723
1543,DWT (Optimized),FHD,0.165,0.37984,176.157,43.1368,0.95929
1544,DWT (Optimized),FHD,0.166,0.373152,176.552,43.0867,0.958856
1544,DWT (Optimized),FHD,0.167,0.371392,171.49,43.0366,0.958417
1544,DWT (Optimized),FHD,0.168,0.374176,172.137,42.9861,0.957974
1544,DWT (Optimized),FHD,0.169,0.372736,175.719,42.9366,0.957533
1545,DWT (Optimized),FHD,0.17,0.376192,176.378,42.8877,0.957094
1545,DWT (Optimized),FHD,0.171,0.374304,178.165,42.8392,0.956656
1545,DWT (Optimized),FHD,0.172,0.374784,173.064,42.7911,0.956217
1545,DWT (Optimized),FHD,0.173,0.374784,191.391,42.7427,0.955772
1546,DWT (Optimized),FHD,0.174,0.37728,179.652,42.6949,0.955327
1546,DWT (Optimized),FHD,0.175,0.37232,167.746,42.6472,0.954881
1546,DWT (Optimized),FHD,0.176,0.376672,191.935,42.5996,0.954433
1546,DWT (Optimized),FHD,0.177,0.375936,172.408,42.5517,0.953977
1547,DWT (Optimized),FHD,0.178,0.370688,174.625,42.5038,0.953519
1547,DWT (Optimized),FHD,0.179,0.376256,188.014,42.4567,0.953063
1547,DWT (Optimized),FHD,0.18,0.37328,176.285,42.4094,0.952601
1547,DWT (Optimized),FHD,0.181,0.374208,179.95,42.3629,0.952144
1548,DWT (Optimized),FHD,0.182,0.376288,180.118,42.3163,0.951682
1548,DWT (Optimized),FHD,0.183,0.396576,192.942,42.271,0.951225
1548,DWT (Optimized),FHD,0.184,0.373472,180.314,42.225,0.95076
1548,DWT (Optimized),FHD,0.185,0.380928,178.868,42.1795,0.950297
1549,DWT (Optimized),FHD,0.186,0.372736,226.504,42.1345,0.949835
1549,DWT (Optimized),FHD,0.187,0.378912,190.638,42.0893,0.949367
1549,DWT (Optimized),FHD,0.188,0.385024,244.789,42.0442,0.948897
1549,DWT (Optimized),FHD,0.189,0.372736,213.434,41.9994,0.948428
1550,DWT (Optimized),FHD,0.19,0.372736,171.96,41.9548,0.947958
1550,DWT (Optimized),FHD,0.191,0.37552,174.004,41.9112,0.947491
1550,DWT (Optimized),FHD,0.192,0.3736,181.375,41.8674,0.947021
1550,DWT (Optimized),FHD,0.193,0.374208,191.988,41.8241,0.946552
1551,DWT (Optimized),FHD,0.194,0.374368,177.07,41.7809,0.94608
1551,DWT (Optimized),FHD,0.195,0.371008,184.825,41.7377,0.945603
1551,DWT (Optimized),FHD,0.196,0.37888,185.859,41.6947,0.945125
1551,DWT (Optimized),FHD,0.197,0.375072,201.867,41.6518,0.944647
1552,DWT (Optimized),FHD,0.198,0.375584,181.297,41.6095,0.944171
1552,DWT (Optimized),FHD,0.199,0.374816,172.917,41.5677,0.943695
1552,DWT (Optimized),FHD,0.2,0.3768,197.439,41.5249,0.943207
1552,DWT (Optimized),FHD,0.201,0.37296,177.181,41.4827,0.942723
1553,DWT (Optimized),FHD,0.202,0.374304,187.723,41.441,0.94224
1553,DWT (Optimized),FHD,0.203,0.374336,197.323,41.3989,0.941749
1553,DWT (Optimized),FHD,0.204,0.372384,178.346,41.3576,0.941265
1553,DWT (Optimized),FHD,0.205,0.373984,186.299,41.3165,0.940782
1554,DWT (Optimized),FHD,0.206,0.37472,175.397,41.2751,0.940291
1554,DWT (Optimized),FHD,0.207,0.37888,179.383,41.234,0.939799
1554,DWT (Optimized),FHD,0.208,0.372736,187.766,41.1932,0.939309
1554,DWT (Optimized),FHD,0.209,0.373824,172.309,41.153,0.93882
1555,DWT (Optimized),FHD,0.21,0.377184,172.072,41.1124,0.938322
1555,DWT (Optimized),FHD,0.211,0.374624,200.648,41.0726,0.937828
1555,DWT (Optimized),FHD,0.212,0.374784,175.632,41.0327,0.937331
1555,DWT (Optimized),FHD,0.213,0.373952,181.243,40.9927,0.936833
1556,DWT (Optimized),FHD,0.214,0.37808,187.525,40.9528,0.936331
1556,DWT (Optimized),FHD,0.215,0.374496,184.983,40.9137,0.935836
1556,DWT (Optimized),FHD,0.216,0.372352,169.519,40.8747,0.935336
1556,DWT (Optimized),FHD,0.217,0.372768,181.76,40.8355,0.934833
1557,DWT (Optimized),FHD,0.218,0.376032,184.187,40.7967,0.934335
1557,DWT (Optimized),FHD,0.219,0.373664,183.641,40.7578,0.933833
1557,DWT (Optimized),FHD,0.22,0.374784,181.896,40.719,0.933326
1557,DWT (Optimized),FHD,0.221,0.383552,179.457,40.6803,0.932819
1558,DWT (Optimized),FHD,0.222,0.375104,173.207,40.6422,0.932315
1558,DWT (Optimized),FHD,0.223,0.37744,180.202,40.6044,0.931807
1558,DWT (Optimized),FHD,0.224,0.374784,180.476,40.5666,0.931301
1558,DWT (Optimized),FHD,0.225,0.370688,171.431,40.5284,0.930789
1559,DWT (Optimized),FHD,0.226,0.371488,173.642,40.4906,0.930279
1559,DWT (Optimized),FHD,0.227,0.376768,193.779,40.453,0.929766
1559,DWT (Optimized),FHD,0.228,0.374784,175.224,40.4157,0.929253
1559,DWT (Optimized),FHD,0.229,0.37392,179.641,40.3788,0.928744
1560,DWT (Optimized),FHD,0.23,0.37456,173.871,40.3416,0.928229
1560,DWT (Optimized),FHD,0.231,0.371232,213.492,40.3047,0.927714
1560,DWT (Optimized),FHD,0.232,0.37376,181.548,40.268,0.927201
1560,DWT (Optimized),FHD,0.233,0.372736,173.552,40.2316,0.926688
1561,DWT (Optimized),FHD,0.234,0.376832,231.84,40.1954,0.926173
1561,DWT (Optimized),FHD,0.235,0.371232,178.675,40.1597,0.925662
1561,DWT (Optimized),FHD,0.236,0.376672,174.984,40.124,0.925146
1561,DWT (Optimized),FHD,0.237,0.376832,191.132,40.0881,0.92463
1562,DWT (Optimized),FHD,0.238,0.37888,180.291,40.0527,0.924116
1562,DWT (Optimized),FHD,0.239,0.372064,178.786,40.0172,0.923596
1562,DWT (Optimized),FHD,0.24,0.376608,173.247,39.9814,0.923073
1562,DWT (Optimized),FHD,0.241,0.373952,178.075,39.9458,0.922549
1563,DWT (Optimized),FHD,0.242,0.374432,168.465,39.911,0.92203
1563,DWT (Optimized),FHD,0.243,0.374496,187.455,39.8758,0.921506
1563,DWT (Optimized),FHD,0.244,0.372736,170.637,39.841,0.920984
1563,DWT (Optimized),FHD,0.245,0.374336,173.639,39.8061,0.920457
1564,DWT (Optimized),FHD,0.246,0.374944,181.941,39.7714,0.919931
1564,DWT (Optimized),FHD,0.247,0.377344,187.413,39.7367,0.919405
1564,DWT (Optimized),FHD,0.248,0.374752,205.445,39.7023,0.918878
1564,DWT (Optimized),FHD,0.249,0.374176,173.5,39.6683,0.918352
1565,DWT (Optimized),FHD,0.25,0.376704,180.137,39.634,0.917824
1565,DWT (Optimized),FHD,0.251,0.372736,182.794,39.5998,0.917293
1565,DWT (Optimized),FHD,0.252,0.374784,174.075,39.5658,0.916766
1565,DWT (Optimized),FHD,0.253,0.372608,185.168,39.5322,0.916241
1566,DWT (Optimized),FHD,0.254,0.376416,188.295,39.4984,0.915709
1566,DWT (Optimized),FHD,0.255,0.376128,177.224,39.465,0.915179
1566,DWT (Optimized),FHD,0.256,0.373088,173.274,39.4321,0.914652
1566,DWT (Optimized),FHD,0.257,0.374336,179.944,39.3991,0.914122
1567,DWT (Optimized),FHD,0.258,0.372736,180.638,39.3662,0.91359
1567,DWT (Optimized),FHD,0.259,0.37856,187.757,39.3336,0.91306
1567,DWT (Optimized),FHD,0.26,0.382976,182.877,39.3007,0.912527
1567,DWT (Optimized),FHD,0.261,0.374784,176.744,39.2679,0.911993
1568,DWT (Optimized),FHD,0.262,0.374368,169.948,39.2352,0.911459
1568,DWT (Optimized),FHD,0.263,0.372992,179.961,39.2028,0.910926
1568,DWT (Optimized),FHD,0.264,0.376832,187.971,39.1705,0.910389
1568,DWT (Optimized),FHD,0.265,0.374432,177.592,39.1386,0.909852
1569,DWT (Optimized),FHD,0.266,0.373952,167.374,39.1064,0.909317
1569,DWT (Optimized),FHD,0.267,0.372384,182.464,39.0743,0.90878
1569,DWT (Optimized),FHD,0.268,0.37584,194.648,39.0425,0.908242
1569,DWT (Optimized),FHD,0.269,0.37376,182.481,39.0107,0.907703
1570,DWT (Optimized),FHD,0.27,0.37808,229.461,38.979,0.907163
1570,DWT (Optimized),FHD,0.271,0.377184,192.75,38.9473,0.906622
1570,DWT (Optimized),FHD,0.272,0.373984,186.155,38.9157,0.906079
1570,DWT (Optimized),FHD,0.273,0.374784,211.562,38.8841,0.905535
1571,DWT (Optimized),FHD,0.274,0.374496,180.212,38.8529,0.904991
1571,DWT (Optimized),FHD,0.275,0.373664,186.495,38.822,0.904453
1571,DWT (Optimized),FHD,0.276,0.376096,180.772,38.791,0.90391
1571,DWT (Optimized),FHD,0.277,0.37888,196.496,38.76,0.903369
1572,DWT (Optimized),FHD,0.278,0.374784,184.256,38.7293,0.902825
1572,DWT (Optimized),FHD,0.279,0.373952,209.016,38.6983,0.902276
1572,DWT (Optimized),FHD,0.28,0.382656,203.751,38.6675,0.901731
1572,DWT (Optimized),FHD,0.281,0.375552,177.184,38.6372,0.901187
1573,DWT (Optimized),FHD,0.282,0.374592,176.206,38.6068,0.900643
1573,DWT (Optimized),FHD,0.283,0.377152,177.279,38.5763,0.900095
1573,DWT (Optimized),FHD,0.284,0.37296,171.821,38.5462,0.899551
1573,DWT (Optimized),FHD,0.285,0.374784,173.02,38.5163,0.899005
1574,DWT (Optimized),FHD,0.286,0.39072,176.347,38.4863,0.898459
1574,DWT (Optimized),FHD,0.287,0.372736,179.489,38.4565,0.89791
1574,DWT (Optimized),FHD,0.288,0.376448,180.577,38.427,0.897362
1574,DWT (Optimized),FHD,0.289,0.37296,179.303,38.3975,0.896818
1575,DWT (Optimized),FHD,0.29,0.373504,177.288,38.3682,0.896273
1575,DWT (Optimized),FHD,0.291,0.372704,181.87,38.3391,0.89573
1575,DWT (Optimized),FHD,0.292,0.371552,177.74,38.3099,0.895183
1575,DWT (Optimized),FHD,0.293,0.37456,180.068,38.2806,0.894634
1576,DWT (Optimized),FHD,0.294,0.37888,178.468,38.2512,0.89408
1576,DWT (Optimized),FHD,0.295,0.374944,188.673,38.222,0.893532
1576,DWT (Optimized),FHD,0.296,0.373248,181.849,38.1933,0.892989
1576,DWT (Optimized),FHD,0.297,0.372736,238.075,38.1645,0.892443
1577,DWT (Optimized),FHD,0.298,0.373664,186.38,38.1357,0.891894
1577,DWT (Optimized),FHD,0.299,0.374624,175.826,38.1068,0.89134
1577,DWT (Optimized),FHD,0.3,0.377472,173.242,38.0783,0.890789
1577,DWT (Optimized),FHD,0.301,0.374528,197.11,38.0499,0.890238
1578,DWT (Optimized),FHD,0.302,0.372768,185.819,38.0217,0.889691
1578,DWT (Optimized),FHD,0.303,0.371104,173.996,37.9932,0.889139
1578,DWT (Optimized),FHD,0.304,0.375328,171.428,37.9651,0.88859
1578,DWT (Optimized),FHD,0.305,0.374272,184.986,37.9371,0.88804
1579,DWT (Optimized),FHD,0.306,0.372736,176.358,37.9095,0.887491
1579,DWT (Optimized),FHD,0.307,0.373088,182.972,37.8817,0.886942
1579,DWT (Optimized),FHD,0.308,0.376832,174.53,37.8541,0.886395
1579,DWT (Optimized),FHD,0.309,0.373984,175.727,37.8265,0.885845
1580,DWT (Optimized),FHD,0.31,0.37536,184.873,37.799,0.885295
1580,DWT (Optimized),FHD,0.311,0.372544,174.649,37.7715,0.884744
1580,DWT (Optimized),FHD,0.312,0.375584,171.969,37.744,0.884191
1580,DWT (Optimized),FHD,0.313,0.375712,180.695,37.7165,0.883641
1581,DWT (Optimized),FHD,0.314,0.377024,192.746,37.6895,0.883094
1581,DWT (Optimized),FHD,0.314999,0.373728,180.551,37.6624,0.882543
1581,DWT (Optimized),FHD,0.315999,0.376448,174.191,37.6354,0.881992
1581,DWT (Optimized),FHD,0.316999,0.37888,175.618,37.6084,0.88144
1582,DWT (Optimized),FHD,0.317999,0.374336,178.792,37.5813,0.880884
1582,DWT (Optimized),FHD,0.318999,0.37248,175.938,37.5544,0.880333
1582,DWT (Optimized),FHD,0.319999,0.374784,181.872,37.528,0.879786
1582,DWT (Optimized),FHD,0.320999,0.373152,184.735,37.5013,0.879232
1583,DWT (Optimized),FHD,0.321999,0.371648,209.29,37.4746,0.878676
1583,DWT (Optimized),FHD,0.322999,0.374496,177.952,37.4478,0.878117
1583,DWT (Optimized),FHD,0.323999,0.376768,172.627,37.421,0.877558
1583,DWT (Optimized),FHD,0.324999,0.373536,176.361,37.3944,0.876999
1584,DWT (Optimized),FHD,0.325999,0.375776,190.929,37.3683,0.876445
1584,DWT (Optimized),FHD,0.326999,0.37504,190.792,37.3418,0.875885
1584,DWT (Optimized),FHD,0.327999,0.375328,175.135,37.3158,0.875333
1584,DWT (Optimized),FHD,0.328999,0.372928,179.504,37.2899,0.874783
1585,DWT (Optimized),FHD,0.329999,0.375552,193.53,37.2641,0.874233
1585,DWT (Optimized),FHD,0.330999,0.374272,178.905,37.2381,0.873675
1585,DWT (Optimized),FHD,0.331999,0.371968,175.876,37.2123,0.873121
1585,DWT (Optimized),FHD,0.332999,0.37264,191.158,37.1866,0.872564
1586,DWT (Optimized),FHD,0.333999,0.375072,174.554,37.161,0.872008
1586,DWT (Optimized),FHD,0.334999,0.374784,171.098,37.1357,0.871456
1586,DWT (Optimized),FHD,0.335999,0.372736,178.398,37.1101,0.870901
1586,DWT (Optimized),FHD,0.336999,0.373472,187.861,37.0845,0.870345
